さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:02.36 ID:+lelGiNY0<> GK 1 川口 能活 <br> DF 5 駒野 友一 <br> 13 宮崎 智彦 <br> 19 伊野波 雅彦 <br> 24 チョ ビョングク <br> MF 7 小林 裕紀 <br> 10 山田 大記 <br> 22 チョン ウヨン <br> 33 藤田 義明 <br> FW 11 松浦 拓弥 <br> 18 前田 遼一 <>ジュビロ磐田を応援するにぃ〜 vs新潟
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:29.23 ID:+lelGiNY0<> GK 21 八田 直樹 <br> DF 25 櫻内 渚 <br> MF 6 田中 裕人 <br> 20 山本 脩斗 <br> FW 8 ペク ソンドン <br> 9 山崎 亮平 <br> 17 金園 英学 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:42.67 ID:+lelGiNY0<> GK 21 東口 順昭 <br> DF 3 大井 健太郎 <br> 5 濱田 水輝 <br> 19 金 珍洙 <br> 24 川口 尚紀 <br> MF 6 三門 雄大 <br> 8 レオ シルバ <br> 18 成岡 翔 <br> 23 田中 亜土夢 <br> FW 16 岡本 英也 <br> 20 川又 堅碁 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:54.31 ID:+lelGiNY0<> GK 1 黒河 貴矢 <br> DF 25 村上 佑介 <br> 39 坪内 秀介 <br> MF 7 藤田 征也 <br> 13 酒井 宣福 <br> 15 本間 勲 <br> FW 28 鈴木 武蔵 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:53:52.76 ID:+lelGiNY0<> 主審　村上伸次 <br> 副審　相樂亨　中野卓 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:55:26.99 ID:S8oB4YS80<> 　　（　　　ノ　　<a href="../test/read.cgi/livefoot/1373449922/1" target="_blank">&gt;&gt;1</a>乙みんな夜ごはんは食べたかい？ <br> 　　（　　）　　　　　　　　　　　 ,.-、　　　 ,.-、　　　　,.-、 <br> 　　　且　 ┌┬───‐┐　(,,■)旦~　 (,,■)旦~　 (,,■)旦~ <br> 　（･ω･｀ ）￣）|口|口|口|─|￣￣￣|─|￣￣￣|─|￣￣￣|　　　　　 <br> 　「皿「ＯＯＯ┴Ｏ-Ｏ-Ｏ┘　￣◎￣　　.￣◎￣　　￣◎￣ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:56:22.99 ID:S8oB4YS80<> Jスポ4キター <br> 八塚さんと玉乃氏コンビ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:18.55 ID:+lelGiNY0<> 夕日キレー <br>  <br> <a href="../test/read.cgi/livefoot/1373449922/6" target="_blank">&gt;&gt;6</a> <br> いままさに <br> 20周年ユニに煮魚のタレつけちゃわないかドキドキ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:32.42 ID:S8oB4YS80<> Ｊスポ3だった <br> ラジオ実況　FMHARO <br> http://www.jcbasimul.com/ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:34.09 ID:+lelGiNY0<> 解説玉乃淳ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !! <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:58:45.14 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/8" target="_blank">&gt;&gt;8</a> <br> 煮魚ｳﾏそー(゜¬゜) <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:31:48.02 ID:+lelGiNY0<> 切り替えよう <br> さあガンガンしかけろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:31:51.20 ID:S8oB4YS80<> 川又押し込まなかったら入らなかったかな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:31:56.24 ID:4Dpl3uHp0<> ハンドだろ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:31:57.14 ID:HfgfP5EwI<> 新潟は先制すると・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:32:13.08 ID:nv78SOnU0<> ハンドってほどには見えんな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:33:11.44 ID:HAvBtgzN0<> 新潟はこれで引くからなぁ <br> よくて引き分けか、頼むから逆転してくれ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:33:15.37 ID:/P1PVV2u0<> 内容がいいとかもういいから <br> とにかく勝たないと <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:33:16.40 ID:kbcOk0CS0<> 新潟は先制した試合は今のところ全勝 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:33:33.97 ID:caJeAjMJ0<> どうにかしろや、右サイド <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:33:54.85 ID:+lelGiNY0<> 集中 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:34:05.46 ID:jZn4J3riP<> しかし弱いなあ <br> あれだけ攻めてたのに <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:34:05.79 ID:4Y5NddnxP<> 水飲んでたらゴール決まったヤンツー <br> ttp://motto-jimidane.com/jlab-tv/3/s/245658.jpg <br> ttp://motto-jimidane.com/jlab-tv/3/s/245659.jpg <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:35:00.69 ID:4Y5NddnxP<> 前田そこかよ！ <br>  <br> あぶねー <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:35:01.62 ID:/P1PVV2u0<> なにやってんだもったいない <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:35:10.98 ID:caJeAjMJ0<> 前田… <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:35:35.28 ID:jZn4J3riP<> 前田…こいつもほんとだめだ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:35:38.86 ID:S8oB4YS80<> もう祈るレベル・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:35:44.35 ID:4Y5NddnxP<> 成岡にかなり助けられてる <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:36:28.53 ID:4Y5NddnxP<> 山田のファーストタッチ熱い！ <br>  <br> まじ山田頼み <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:36:48.64 ID:4Dpl3uHp0<> あああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:36:52.36 ID:kbcOk0CS0<> ああああああああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:36:53.79 ID:S8oB4YS80<> こねええええええ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:36:54.97 ID:4Y5NddnxP<> こねー！！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:36:57.98 ID:+lelGiNY0<> なああああああこねえええええええええええええええ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:37:02.32 ID:/P1PVV2u0<> あかん <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:37:26.62 ID:4Y5NddnxP<> 駒吉のクロス精度パネェ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:38:08.90 ID:tidcNE0y0<> 惜しい惜しいは聞き飽きたよ・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:38:08.73 ID:z4aArf4nO<> 逆転すっぞ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:38:14.77 ID:jZn4J3riP<> ああいうのが今年はまったく決まらないな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:38:20.18 ID:4Dpl3uHp0<> 抜群の精度！→相手にブチ当てる <br>  <br> （´・ω・`） <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:38:23.86 ID:BTX38AgqO<> 早く山崎入れろ！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:38:34.78 ID:4Y5NddnxP<> ちょい早かったか <br> ナイスねらい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:39:03.45 ID:+lelGiNY0<> 7コバこれはナイス <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:39:20.99 ID:kbcOk0CS0<> 毎回先制点取られるのって降格するチームにありがちだよね(´・ω・｀) <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:39:41.61 ID:caJeAjMJ0<> もう、小林代えろよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:39:52.10 ID:0D6h0CldO<> どうしたら勝てるんだろうな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:40:00.61 ID:4Dpl3uHp0<> 今のパス通ってたらやばかった <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:40:05.68 ID:4Y5NddnxP<> ０点に抑えたの湘南戦だけなんだよな <br> ほんと守備はピリッとせんなあ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:40:07.37 ID:ein2y8Io0<> なんか消化不良な展開 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:40:34.47 ID:+lelGiNY0<> とにかくもう失点はダメだ <br> 集中してしのげ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:40:48.90 ID:kbcOk0CS0<> おいあぶねえええええええ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:40:51.17 ID:caJeAjMJ0<> ふう… <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:40:53.24 ID:4Dpl3uHp0<> あぶねえ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:40:55.82 ID:q8g5UkgU0<> フリーすぎんだろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:41:03.59 ID:S8oB4YS80<> 簡単に打たせすぎ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:41:05.05 ID:4Y5NddnxP<> ドンピやないか <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:41:42.05 ID:WNOCct9d0<> ビョングク狙われてるな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:41:45.99 ID:4Y5NddnxP<> みんな目を丸くしてるな <br> ttp://motto-jimidane.com/jlab-tv/3/s/245660.jpg <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:42:33.06 ID:p+KD8wCf0<> 勝つためには最低2点、このまま守りきれるとも思えないから3点は欲しいけど…期待できん。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:42:46.05 ID:+lelGiNY0<> ああああくっそおおおお詰めてたらなああ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:43:09.99 ID:4Y5NddnxP<> サイドいい崩ししても <br> 中が全然やないか <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:43:27.41 ID:/P1PVV2u0<> チームが勝ち方を忘れてしまったようだ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:43:35.61 ID:S8oB4YS80<> 恐ろしいCKが多い <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:43:35.92 ID:WNOCct9d0<> 枚数あったんだから、ニアに行けよ。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:43:46.99 ID:+lelGiNY0<> 被セットプレーが多すぎる <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:44:05.21 ID:caJeAjMJ0<> 右サイドが攻守に何も機能してねぇ。 <br>  <br> 小林いいかげんにしろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:44:11.89 ID:+lelGiNY0<> よしよし <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:44:13.73 ID:kbcOk0CS0<> やられ放題だな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:44:27.16 ID:q8g5UkgU0<> どうすればいいんだ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:44:38.51 ID:S8oB4YS80<> 点入る気がしない・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:44:44.05 ID:4Y5NddnxP<> 山田が絡まないと何もできん・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:45:04.61 ID:olMAeI3cO<> 田中達也とキムがいないのにこのやられっぷり・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:45:08.70 ID:4Dpl3uHp0<> あのコーチが居座る限りセットプレー地獄は続くよ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:45:12.51 ID:ein2y8Io0<> 遠回しにザック批判w <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:45:14.81 ID:BTX38AgqO<> 関塚も無能なのか？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:45:20.27 ID:S8oB4YS80<> 駒野素晴らしい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:45:24.99 ID:jZn4J3riP<> 後半見るのやめておこう。頼んだわ。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:45:25.80 ID:+lelGiNY0<> 中の枚数少ないなあ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:45:42.17 ID:S8oB4YS80<> ぬわあああああん <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:45:54.08 ID:4Y5NddnxP<> 宮崎出せやー！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:46:00.25 ID:0BmYnoOKO<> ゴル裏は改修したらナックみたいな２層になるの？ <br> 改修後もサポ位置はこのまま？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:46:27.64 ID:Hyo03DHk0<> 新潟相手にボコボコにされてるとか・・・ <br> 順位はあれだけど新潟とか完全に格下でしょ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:46:37.87 ID:S8oB4YS80<> 玉乃氏のなぐさめがつらい・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:46:45.67 ID:H4xVSCaYO<> ぶっちゃげ新潟の攻撃が <br> お手本の様だ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:46:58.32 ID:kbcOk0CS0<> <a href="../test/read.cgi/livefoot/1373449922/220" target="_blank">&gt;&gt;220</a> <br> 最下位にも負けてるしな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:47:12.79 ID:BTX38AgqO<> 今日勝てなかったら次節からの仙台→鹿島→浦和って絶望感しかない…。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:47:34.96 ID:4Dpl3uHp0<> ウヨン立て続けに相手にパス <br> もう引っ込め <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:47:38.81 ID:/P1PVV2u0<> ひっでえ試合だ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:47:40.19 ID:tidcNE0y0<> 今の磐田より格下のJ1なんてあるの？ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:47:42.63 ID:ein2y8Io0<> 後半どれだけ修正できるの…？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:47:46.87 ID:q8g5UkgU0<> ボランチやべえなあ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:48:31.90 ID:+lelGiNY0<> せめて前線にあてたボールのこぼれを拾う努力をしろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:48:38.05 ID:m/Tpj6GI0<> ウヨンほんっとひどい <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:48:46.14 ID:4Y5NddnxP<> 新潟の方が走れてるなあ <br> こっちはちょっと寄せられただけで精度が下がる・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:48:47.72 ID:olMAeI3cO<> ヤンツーさすがだな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:49:05.58 ID:H4xVSCaYO<> チョンビロと呼ばれるのが <br> よくわかる試合だな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:49:14.63 ID:S8oB4YS80<> ここマジで集中 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:49:22.37 ID:+lelGiNY0<> 集中しろ集中 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:49:22.85 ID:Hyo03DHk0<> 川又には気をつけろと、あれほど <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:49:34.06 ID:WNOCct9d0<> ボランチがフリーでパスをミスってたらリズムが出ません。 <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:49:37.16 ID:SFucAzLE0<> やる気あるのかこいつら <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:49:53.79 ID:BTX38AgqO<> 大分、湘南、鳥栖、甲府頑張ってるなあ〜！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:49:53.92 ID:kbcOk0CS0<> もしかしてヤンツーって名将なのか･･･ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:49:54.99 ID:sAYjFDp20<> 今日勝てないとあああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:50:47.99 ID:q8g5UkgU0<> 解説が褒めるような内容とは思えん… <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:50:48.79 ID:/P1PVV2u0<> まあ監督が代わったからってポンポンと勝てんわな <br> しかし酷い試合だ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:50:50.86 ID:kbcOk0CS0<> 酷い前半だ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:50:51.22 ID:WNOCct9d0<> 枚数少なくても縦パスを入れなさい。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:50:51.28 ID:+lelGiNY0<> 面白い？どこが？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:50:58.64 ID:caJeAjMJ0<> ウヨン、小林、ここをなんとかしろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:51:09.03 ID:Pve8rTSG0<> 解説の奴、むかつくな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:51:13.10 ID:S8oB4YS80<> 実におもしろい(自暴自棄) <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:51:25.37 ID:Hyo03DHk0<> 解説って目隠ししながら試合みてんのか？ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:51:27.65 ID:4Y5NddnxP<> 前半終了 <br>  <br> ゴール前まで行っても精度がないから <br> ぼっこにされてた印象 <br> ttp://motto-jimidane.com/jlab-tv/3/s/245662.jpg <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:52:01.18 ID:tidcNE0y0<> やっぱり関塚は康裕嫌いなのかなあ？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:52:20.57 ID:4Dpl3uHp0<> ガンガンガン速ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !!!!! <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:52:21.74 ID:nv78SOnU0<> ガンガンガン速の胡散臭さは異常 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:52:27.06 ID:S8oB4YS80<> 　 ┏┓　 ┏━━┓　　　　　　　　　　　　　　 ┏┓┏┓┏┓┏┓　　　 <br> ┏┛┗┓┃ ■　┃┏━━━━━━━━┓┃┃┃┃┃┃┃┃　　./≡≡≡≡≡≡≡≡≡| <br> ┣-　 -┫┃┏┓┃┗巛うヽ 巛と ＼.━━┛┃┃┃┃┃┃┃┃　　|┌─────┐ ?　||| <br> ┗┓┏┛┗┛┃┃　　.＿ヽ_ ＼￣ヽ ＼　 　 ┣┫┣┫┣┫┣┫　　| |　 ガンガン　　|　◎　||| <br> 　 ┗┛　　　　.┗┛　 (｡A ｡　）　）＿ゝ　ﾉ＿_.┗┛┗┛┗┛┗┛__　| |　　　　　　　　 |　　　 ||| <br> ／／　 ／／　　　　　　∨￣∨ ⌒　 　／ 　／⌒ヽ　　　　　　　　　/|.| |　　　ガン速　 | ||||||| ||| <br> ／　 ／／　／　　　　　　　＼　　　　　ｲ　.／　人　＼　　　　　　　//　|└─────┘||||||| || <br> 　 ／／　／　　 //　　　　 |二ヽ　　　　 Y　　/二＼　＼ノ⌒i二ﾆ|/|| ￣| |￣||￣￣￣￣| |￣|| <br> ／／　／　　　//　　// 　　| ■ヽ　ヽ　　　 ﾉ■■■ヽ　／■■ ||||| ......|_|.::::::::::::::::::::::::::::::::|_|:::::: <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:52:49.50 ID:nv78SOnU0<> OS再インストールしたほうがいいんちゃう <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:03.69 ID:S8oB4YS80<> ジュビロ磐田にもガンガンガン速を導入しましょう <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:15.86 ID:nv78SOnU0<> ※個人の感想です <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:22.08 ID:m/Tpj6GI0<> だから康裕はけがだって <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:37.89 ID:cOWZpV05O<> 桜は前半は全く出てこず後半はオープンに来てくれたからな <br> そんな都合のいいチームばかりじゃない <br> まあじっくりやっていくしかないべ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:39.24 ID:p+KD8wCf0<> 内弁慶がホームでも勝てなくなったらおしまいだな。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:40.82 ID:nv78SOnU0<> メールは早くならんのちゃうかな・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:53:45.61 ID:4Y5NddnxP<> ガンガンガン速にジュビロスローダウンの原因を見つけてほしい・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:48.52 ID:+lelGiNY0<> ｶﾞｿｶﾞｿｶﾞｿﾝｸ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:53:56.19 ID:0D6h0CldO<> ２点取るのは無理っぽい <br> というかもう１点とられそう <br> なんか毎試合拮抗してるんだが本当に勝てないチームになってしまったな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:54:02.55 ID:uZ5Oj8s40<> J2 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:54:55.85 ID:nv78SOnU0<> ひとまずガンバとヴィッセルがきっちり昇格してくれれば来季は安心できる <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:54:56.89 ID:q8g5UkgU0<> ソニー損保全然人変わらんなあ <br> 可愛いからいいけど <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:56:10.91 ID:S8oB4YS80<> 前半終了　鹿島 1清水 1 <br> 前半終了　大宮 0名古屋 1 <br> 前半終了　　湘南 0柏 0 <br> 前半終了　Ｃ大阪 1横浜FM 0 <br> 前半終了　広島 2川崎Ｆ 0 <br> 前半終了　鳥栖 0甲府 0 <br> 前半終了　大分 0仙台 1 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:56:38.67 ID:caJeAjMJ0<> 山田を右に持ってきて、左に山崎入れてくれ。 <br> で、それでも点入らないなら途中松浦に替えてゾノ投入で前田と2トップ。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:57:51.25 ID:9KNgQFCI0<> 来年はＪ２だけど関塚は逃げるんだろ！？ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:57:55.37 ID:/P1PVV2u0<> 去年の夏あたりから殆ど勝った記憶がない <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:57:58.68 ID:4Y5NddnxP<> <a href="../test/read.cgi/livefoot/1373449922/266" target="_blank">&gt;&gt;266</a> <br> 追加点の臭いすごい・・・ <br>  <br> 勝てなくても負けないために <br> 失点０で折り返したかった <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 19:59:02.77 ID:sAYjFDp20<> 関塚は体調悪くなってやめるよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:59:12.17 ID:S8oB4YS80<> この試合痛かったな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 19:59:16.26 ID:Pve8rTSG0<> 仙台と鹿島に勝てるとは思えんし、前半戦17戦1勝とかありえるら <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:00:25.88 ID:tidcNE0y0<> FW､ﾎﾞﾗﾝﾁ､CBに欧州or南米の使える選手求む！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:02:11.08 ID:cOWZpV05O<> そもそもすぱっと勝てるようになるチームだったら <br> 今時点で3勝くらいはしてるでしょ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:02:16.12 ID:S8oB4YS80<> ホーム側に向かう後半は何が何でも点獲らねば <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:02:51.25 ID:ein2y8Io0<> 勝ち方を忘れるって、こんなに怖いことだったんだな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:02:53.56 ID:T+YCGESD0<> 勝ちてえよお <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:03:08.16 ID:4Y5NddnxP<> 関さん動いたああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:03:08.18 ID:q8g5UkgU0<> ペクかあ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:03:16.75 ID:ein2y8Io0<> ウヨンとペク交替？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:03:19.70 ID:4Dpl3uHp0<> ぎゅんこねー <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:03:26.97 ID:caJeAjMJ0<> お、ウヨンかえるか？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:03:30.47 ID:S8oB4YS80<> やったああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:03:36.65 ID:KIGj689U0<> よく見てるな さすがだわ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:03:39.71 ID:+lelGiNY0<> ウヨンアウトでソンドンくるのか <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:03:41.57 ID:XqznVLT40<> ペク⇔ウヨン <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:03:54.23 ID:/P1PVV2u0<> ウヨン交代か <br> こいつホントに何しに移籍してきたんだ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:03:57.20 ID:ein2y8Io0<> ペクそろそろ真価を発揮してくれ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:04:01.58 ID:q8g5UkgU0<> 最初から出すなよ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:04:24.39 ID:S8oB4YS80<> まさにペクが白星をもたらすことを期待 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:04:25.55 ID:+lelGiNY0<> 7コバをボラに下げるのね <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:04:42.32 ID:WNOCct9d0<> 引いた相手だからペクが効くかもしれんが、こいつからは信男の臭いがする。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:04:51.54 ID:S8oB4YS80<> 押せ押せガンガン <br> そうですよね <>
